module,type,name,res_id,src,value,comments
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,"<span class=""o_form_label"">We suggest to reload the menu tab to see the new menus (Ctrl+T then Ctrl+R).""</span>","<span class=""o_form_label"">We suggest to reload the menu tab to see the new menus (Ctrl+T then Ctrl+R).""</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,"<span class=""o_form_label"">The selected modules have been updated / installed !</span>","<span class=""o_form_label"">The selected modules have been updated / installed !</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,Start configuration,Start configuration,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,ZIP,ZIP,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,Contact,Contact,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,City,City,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,Company,Company,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,e.g. https://www.odoo.com,e.g. https://www.odoo.com,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,General Information,General Information,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,Country,Country,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,Website,Website,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,State,State,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,Street...,Street...,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,Street 2...,Street 2...,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_form,Address,Address,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_company_tree,Companies,Companies,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_form,Advanced Address Formatting,Advanced Address Formatting,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_form,Address format...,Address format...,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_form,Change the way addresses are displayed in reports,Change the way addresses are displayed in reports,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_form,"Choose a subview of partners that includes only address fields, to change the way users can input addresses.","Choose a subview of partners that includes only address fields, to change the way users can input addresses.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_group_form,Group name,Group name,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_group_form,Country Group,Country Group,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_group_tree,Country Group,Country Group,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_state_form,State,State,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_state_search,Country,Country,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_state_search,Group By,Group By,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_state_tree,State,State,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_country_tree,Country,Country,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_form,Price Accuracy,Price Accuracy,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_form,You won't be able to reduce the number of decimal places of a currency which has already been used to make accounting entries.,You won't be able to reduce the number of decimal places of a currency which has already been used to make accounting entries.,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_form,Display,Display,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_form,Rates,Rates,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_form,Currency,Currency,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_kanban,<strong><span>Current Rate: </span></strong>,<strong><span>Current Rate: </span></strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_rate_form,Currency Rate,Currency Rate,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_rate_search,Currency Rates,Currency Rates,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_rate_search,Date,Date,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_rate_tree,Currency Rates,Currency Rates,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_search,Inactive,Inactive,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_search,Show active currencies,Show active currencies,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_search,Currencies,Currencies,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_search,Show inactive currencies,Show inactive currencies,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_search,Active,Active,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_search,Currency,Currency,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_currency_tree,Currencies,Currencies,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_decimal_precision_form,Decimal Precision,Decimal Precision,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_decimal_precision_tree,Decimal Precision,Decimal Precision,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Users added to this group are automatically added in the following groups.,Users added to this group are automatically added in the following groups.,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Inherited,Inherited,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Access Rights,Access Rights,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Menus,Menus,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Views,Views,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Record Rules,Record Rules,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Notes,Notes,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Users,Users,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_form,Groups,Groups,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_search,Group,Group,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_search,Internal Groups,Internal Groups,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_groups_search,Groups,Groups,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_ir_config_form,System Parameters,System Parameters,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_ir_config_list,System Parameters,System Parameters,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_ir_config_search,System Properties,System Properties,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_ir_config_search,Key,Key,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_ir_mail_server_search,Archived,Archived,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_ir_mail_server_search,Outgoing Mail Server,Outgoing Mail Server,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_ir_mail_server_search,Outgoing Mail Servers,Outgoing Mail Servers,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_constraint_form,Model Constraints,Model Constraints,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_constraint_list,Model Constraints,Model Constraints,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_constraint_search,Constraints,Constraints,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_constraint_search,Model,Model,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_constraint_search,Constraint type,Constraint type,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_constraint_search,Module,Module,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_constraint_search,Group By,Group By,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_form,External Identifiers,External Identifiers,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_form,Record,Record,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_list,External Identifiers,External Identifiers,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_search,Model,Model,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_search,Module,Module,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_search,Group By,Group By,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_search,Updatable,Updatable,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_search,External Identifiers,External Identifiers,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_data_search,External Identifier,External Identifier,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Properties,Properties,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Miscellaneous,Miscellaneous,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,"for record in self:
        record['size'] = len(record.name)","for record in self:
        record['size'] = len(record.name)",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Fields,Fields,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Access Rights,Access Rights,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>datetime</code> (Python module),<code>datetime</code> (Python module),
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,"Other features are accessible through <code>self</code>, like
                                    <code>self.env</code>, etc.","Other features are accessible through <code>self</code>, like
                                    <code>self.env</code>, etc.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,How to define a computed field,How to define a computed field,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>dateutil</code> (Python module),<code>dateutil</code> (Python module),
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Base Properties,Base Properties,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>self</code> (the set of records to compute),<code>self</code> (the set of records to compute),
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,The only predefined variables are,The only predefined variables are,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,"The field <strong>Compute</strong> is the Python code to
                                    compute the value of the field on a set of records. The value of
                                    the field must be assigned to each record with a dictionary-like
                                    assignment.","The field <strong>Compute</strong> is the Python code to
                                    compute the value of the field on a set of records. The value of
                                    the field must be assigned to each record with a dictionary-like
                                    assignment.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>time</code> (Python module),<code>time</code> (Python module),
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,"The field <strong>Dependencies</strong> lists the fields that
                                    the current field depends on. It is a comma-separated list of
                                    field names, like <code>name, size</code>. You can also refer to
                                    fields accessible through other relational fields, for instance
                                    <code>partner_id.company_id.name</code>.","The field <strong>Dependencies</strong> lists the fields that
                                    the current field depends on. It is a comma-separated list of
                                    field names, like <code>name, size</code>. You can also refer to
                                    fields accessible through other relational fields, for instance
                                    <code>partner_id.company_id.name</code>.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,"Computed fields are defined with the fields
                                    <strong>Dependencies</strong> and <strong>Compute</strong>.","Computed fields are defined with the fields
                                    <strong>Dependencies</strong> and <strong>Compute</strong>.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Advanced Properties,Advanced Properties,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Fields,Fields,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Model,Model,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Custom,Custom,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Translate,Translate,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Readonly,Readonly,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Field Type,Field Type,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Field,Field,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Group By,Group By,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Base,Base,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Required,Required,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_selection_form,Fields,Fields,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_selection_search,Fields,Fields,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_selection_search,Selection,Selection,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_selection_search,Field,Field,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_fields_tree,Fields,Fields,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_form,How to define a computed field,How to define a computed field,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_form,"Other features are accessible through <code>self</code>, like
                                                <code>self.env</code>, etc.","Other features are accessible through <code>self</code>, like
                                                <code>self.env</code>, etc.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_form,Base Properties,Base Properties,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_form,Create a Menu,Create a Menu,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_form,The only predefined variables are,The only predefined variables are,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_form,Miscellaneous,Miscellaneous,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_model_form,Fields,Fields,
